"Time","smart plug measure","timestamp"
2022-02-23 10:19:30,169,1645607969
2022-02-23 10:19:40,169,1645607979
2022-02-23 10:19:50,168,1645607989
2022-02-23 10:20:00,168,1645607999
2022-02-23 10:20:10,167,1645608009
2022-02-23 10:20:20,169,1645608019
2022-02-23 10:20:30,169,1645608029
2022-02-23 10:20:40,168,1645608039
2022-02-23 10:20:50,175,1645608049
2022-02-23 10:21:00,175,1645608059
2022-02-23 10:21:10,174,1645608069
2022-02-23 10:21:20,174,1645608079
2022-02-23 10:21:30,175,1645608089
2022-02-23 10:21:40,168,1645608099
2022-02-23 10:21:50,168,1645608109
2022-02-23 10:22:00,158,1645608119
2022-02-23 10:22:10,165,1645608129
2022-02-23 10:22:20,168,1645608139
2022-02-23 10:22:30,168,1645608149
2022-02-23 10:22:40,168,1645608159
2022-02-23 10:22:50,168,1645608169
2022-02-23 10:23:00,117,1645608179
2022-02-23 10:23:10,117,1645608189
2022-02-23 10:23:20,116,1645608199
2022-02-23 10:23:30,116,1645608209
2022-02-23 10:23:40,116,1645608219
2022-02-23 10:23:50,116,1645608229
2022-02-23 10:24:00,193,1645608239
2022-02-23 10:24:10,191,1645608249
2022-02-23 10:24:20,191,1645608259
2022-02-23 10:24:30,191,1645608269
2022-02-23 10:24:40,191,1645608279
2022-02-23 10:24:50,182,1645608289
2022-02-23 10:25:00,143,1645608299
2022-02-23 10:25:10,143,1645608309
2022-02-23 10:25:20,95.6,1645608319
2022-02-23 10:25:30,95.1,1645608329
2022-02-23 10:25:40,95.1,1645608339
2022-02-23 10:25:50,95.4,1645608349
2022-02-23 10:26:00,95.5,1645608359
2022-02-23 10:26:10,95.0,1645608369
2022-02-23 10:26:20,94.9,1645608379
2022-02-23 10:26:30,94.9,1645608389
2022-02-23 10:26:40,150,1645608399
2022-02-23 10:26:50,150,1645608409
2022-02-23 10:27:00,154,1645608419
2022-02-23 10:27:10,150,1645608429
2022-02-23 10:27:20,150,1645608439
2022-02-23 10:27:30,153,1645608449
2022-02-23 10:27:40,153,1645608459
2022-02-23 10:27:50,153,1645608469
2022-02-23 10:28:00,153,1645608479
2022-02-23 10:28:10,170,1645608489
2022-02-23 10:28:20,170,1645608499
2022-02-23 10:28:30,168,1645608509
2022-02-23 10:28:40,168,1645608519
2022-02-23 10:28:50,170,1645608529
2022-02-23 10:29:00,168,1645608539
2022-02-23 10:29:10,168,1645608549
2022-02-23 10:29:20,168,1645608559
2022-02-23 10:29:30,176,1645608569
2022-02-23 10:29:40,176,1645608579
2022-02-23 10:29:50,176,1645608589
2022-02-23 10:30:00,176,1645608599
2022-02-23 10:30:10,176,1645608609
2022-02-23 10:30:20,168,1645608619
2022-02-23 10:30:30,168,1645608629
2022-02-23 10:30:40,168,1645608639
2022-02-23 10:30:50,168,1645608649
2022-02-23 10:31:00,170,1645608659
2022-02-23 10:31:10,163,1645608669
2022-02-23 10:31:20,163,1645608679
2022-02-23 10:31:30,169,1645608689
2022-02-23 10:31:40,117,1645608699
2022-02-23 10:31:50,117,1645608709
2022-02-23 10:32:00,116,1645608719
2022-02-23 10:32:10,116,1645608729
2022-02-23 10:32:20,191,1645608739
2022-02-23 10:32:30,190,1645608749
2022-02-23 10:32:40,190,1645608759
2022-02-23 10:32:50,186,1645608769
2022-02-23 10:33:00,182,1645608779
2022-02-23 10:33:10,182,1645608789
2022-02-23 10:33:20,143,1645608799
2022-02-23 10:33:30,169,1645608809
2022-02-23 10:33:40,169,1645608819
2022-02-23 10:33:50,95.7,1645608829
2022-02-23 10:34:00,95.7,1645608839
2022-02-23 10:34:10,95.5,1645608849
2022-02-23 10:34:20,95.4,1645608859
2022-02-23 10:34:30,95.4,1645608869
2022-02-23 10:34:40,95.1,1645608879
2022-02-23 10:34:50,95.2,1645608889
2022-02-23 10:35:00,94.7,1645608899
2022-02-23 10:35:10,94.9,1645608909
2022-02-23 10:35:20,94.9,1645608919
2022-02-23 10:35:30,152,1645608929
2022-02-23 10:35:40,151,1645608939
2022-02-23 10:35:50,151,1645608949
2022-02-23 10:36:00,153,1645608959
2022-02-23 10:36:10,153,1645608969
2022-02-23 10:36:20,153,1645608979
2022-02-23 10:36:30,153,1645608989
2022-02-23 10:36:40,153,1645608999
2022-02-23 10:36:50,170,1645609009
2022-02-23 10:37:00,168,1645609019
2022-02-23 10:37:10,168,1645609029
2022-02-23 10:37:20,161,1645609039
2022-02-23 10:37:30,161,1645609049
2022-02-23 10:37:40,161,1645609059
2022-02-23 10:37:50,168,1645609069
2022-02-23 10:38:00,168,1645609079
2022-02-23 10:38:10,178,1645609089
2022-02-23 10:38:20,171,1645609099
2022-02-23 10:38:30,171,1645609109
2022-02-23 10:38:40,177,1645609119
2022-02-23 10:38:50,177,1645609129
2022-02-23 10:39:00,169,1645609139
2022-02-23 10:39:10,161,1645609149
2022-02-23 10:39:20,161,1645609159
2022-02-23 10:39:30,169,1645609169
2022-02-23 10:39:40,170,1645609179
2022-02-23 10:39:50,170,1645609189
2022-02-23 10:40:00,171,1645609199
2022-02-23 10:40:10,116,1645609209
2022-02-23 10:40:20,116,1645609219
2022-02-23 10:40:30,116,1645609229
2022-02-23 10:40:40,116,1645609239
2022-02-23 10:40:50,117,1645609249
2022-02-23 10:41:00,193,1645609259
2022-02-23 10:41:10,193,1645609269
2022-02-23 10:41:20,188,1645609279
2022-02-23 10:41:30,162,1645609289
2022-02-23 10:41:40,162,1645609299
2022-02-23 10:41:50,169,1645609309
2022-02-23 10:42:00,169,1645609319
2022-02-23 10:42:10,166,1645609329
2022-02-23 10:42:20,95.4,1645609339
2022-02-23 10:42:30,95.4,1645609349
2022-02-23 10:42:40,95.5,1645609359
2022-02-23 10:42:50,95.5,1645609369
2022-02-23 10:43:00,95.5,1645609379
2022-02-23 10:43:10,95.5,1645609389
2022-02-23 10:43:20,95.5,1645609399
2022-02-23 10:43:30,95.5,1645609409
2022-02-23 10:43:40,94.7,1645609419
2022-02-23 10:43:50,157,1645609429
2022-02-23 10:44:00,157,1645609439
2022-02-23 10:44:10,154,1645609449
2022-02-23 10:44:20,151,1645609459
2022-02-23 10:44:30,151,1645609469
2022-02-23 10:44:40,153,1645609479
2022-02-23 10:44:50,154,1645609489
2022-02-23 10:45:00,154,1645609499
2022-02-23 10:45:10,153,1645609509
2022-02-23 10:45:20,153,1645609519
2022-02-23 10:45:30,171,1645609529
2022-02-23 10:45:40,167,1645609539
2022-02-23 10:45:50,167,1645609549
2022-02-23 10:46:00,171,1645609559
2022-02-23 10:46:10,172,1645609569
2022-02-23 10:46:20,172,1645609579
2022-02-23 10:46:30,168,1645609589
2022-02-23 10:46:40,168,1645609599
2022-02-23 10:46:50,179,1645609609
2022-02-23 10:47:00,177,1645609619
2022-02-23 10:47:10,177,1645609629
2022-02-23 10:47:20,178,1645609639
2022-02-23 10:47:30,170,1645609649
2022-02-23 10:47:40,170,1645609659
2022-02-23 10:47:50,169,1645609669
2022-02-23 10:48:00,169,1645609679
2022-02-23 10:48:10,171,1645609689
2022-02-23 10:48:20,170,1645609699
2022-02-23 10:48:30,170,1645609709
2022-02-23 10:48:40,171,1645609719
2022-02-23 10:48:50,117,1645609729
2022-02-23 10:49:00,117,1645609739
2022-02-23 10:49:10,116,1645609749
2022-02-23 10:49:20,116,1645609759
2022-02-23 10:49:30,117,1645609769
2022-02-23 10:49:40,198,1645609779
2022-02-23 10:49:50,198,1645609789
2022-02-23 10:50:00,196,1645609799
2022-02-23 10:50:10,181,1645609809
2022-02-23 10:50:20,181,1645609819
2022-02-23 10:50:30,143,1645609829
2022-02-23 10:50:40,143,1645609839
2022-02-23 10:50:50,168,1645609849
2022-02-23 10:51:00,96.0,1645609859
2022-02-23 10:51:10,96.0,1645609869
2022-02-23 10:51:20,95.3,1645609879
2022-02-23 10:51:30,95.3,1645609889
2022-02-23 10:51:40,95.3,1645609899
2022-02-23 10:51:50,94.7,1645609909
2022-02-23 10:52:00,94.7,1645609919
2022-02-23 10:52:10,95.4,1645609929
2022-02-23 10:52:20,94.9,1645609939
2022-02-23 10:52:30,94.9,1645609949
2022-02-23 10:52:40,153,1645609959
2022-02-23 10:52:50,151,1645609969
2022-02-23 10:53:00,152,1645609979
2022-02-23 10:53:10,154,1645609989
2022-02-23 10:53:20,154,1645609999
2022-02-23 10:53:30,154,1645610009
2022-02-23 10:53:40,154,1645610019
2022-02-23 10:53:50,154,1645610029
2022-02-23 10:54:00,172,1645610039
2022-02-23 10:54:10,168,1645610049
2022-02-23 10:54:20,168,1645610059
2022-02-23 10:54:30,168,1645610069
2022-02-23 10:54:40,168,1645610079
2022-02-23 10:54:50,172,1645610089
2022-02-23 10:55:00,167,1645610099
2022-02-23 10:55:10,167,1645610109
2022-02-23 10:55:20,178,1645610119
2022-02-23 10:55:30,178,1645610129
2022-02-23 10:55:40,178,1645610139
2022-02-23 10:55:50,179,1645610149
2022-02-23 10:56:00,179,1645610159
2022-02-23 10:56:10,170,1645610169
2022-02-23 10:56:20,164,1645610179
2022-02-23 10:56:30,164,1645610189
2022-02-23 10:56:40,170,1645610199
2022-02-23 10:56:50,172,1645610209
2022-02-23 10:57:00,172,1645610219
2022-02-23 10:57:10,172,1645610229
2022-02-23 10:57:20,172,1645610239
2022-02-23 10:57:30,117,1645610249
2022-02-23 10:57:40,117,1645610259
2022-02-23 10:57:50,117,1645610269
2022-02-23 10:58:00,117,1645610279
2022-02-23 10:58:10,117,1645610289
2022-02-23 10:58:20,117,1645610299
2022-02-23 10:58:30,117,1645610309
2022-02-23 10:58:40,117,1645610319
2022-02-23 10:58:50,117,1645610329
2022-02-23 10:59:00,165,1645610339
2022-02-23 10:59:10,146,1645610349
2022-02-23 10:59:20,146,1645610359
2022-02-23 10:59:30,169,1645610369
2022-02-23 10:59:40,95.5,1645610379
2022-02-23 10:59:50,95.5,1645610389
2022-02-23 11:00:00,95.5,1645610399
2022-02-23 11:00:10,94.9,1645610409
2022-02-23 11:00:20,94.9,1645610419
2022-02-23 11:00:30,95.2,1645610429
2022-02-23 11:00:40,95.2,1645610439
2022-02-23 11:00:50,94.8,1645610449
2022-02-23 11:01:00,94.7,1645610459
2022-02-23 11:01:10,94.7,1645610469
2022-02-23 11:01:20,154,1645610479
2022-02-23 11:01:30,153,1645610489
2022-02-23 11:01:40,153,1645610499
2022-02-23 11:01:50,154,1645610509
2022-02-23 11:02:00,154,1645610519
2022-02-23 11:02:10,154,1645610529
2022-02-23 11:02:20,154,1645610539
2022-02-23 11:02:30,154,1645610549
2022-02-23 11:02:40,173,1645610559
2022-02-23 11:02:50,168,1645610569
2022-02-23 11:03:00,168,1645610579
2022-02-23 11:03:10,159,1645610589
2022-02-23 11:03:20,159,1645610599
2022-02-23 11:03:30,173,1645610609
2022-02-23 11:03:40,173,1645610619
2022-02-23 11:03:50,173,1645610629
2022-02-23 11:04:00,173,1645610639
2022-02-23 11:04:10,180,1645610649
2022-02-23 11:04:20,179,1645610659
2022-02-23 11:04:30,179,1645610669
2022-02-23 11:04:40,179,1645610679
2022-02-23 11:04:50,171,1645610689
2022-02-23 11:05:00,171,1645610699
2022-02-23 11:05:10,171,1645610709
2022-02-23 11:05:20,171,1645610719
2022-02-23 11:05:30,172,1645610729
2022-02-23 11:05:40,172,1645610739
2022-02-23 11:05:50,172,1645610749
2022-02-23 11:06:00,172,1645610759
2022-02-23 11:06:10,117,1645610769
2022-02-23 11:06:20,117,1645610779
2022-02-23 11:06:30,117,1645610789
2022-02-23 11:06:40,117,1645610799
2022-02-23 11:06:50,195,1645610809
2022-02-23 11:07:00,200,1645610819
2022-02-23 11:07:10,200,1645610829
2022-02-23 11:07:20,195,1645610839
2022-02-23 11:07:30,195,1645610849
2022-02-23 11:07:40,166,1645610859
2022-02-23 11:07:50,182,1645610869
2022-02-23 11:08:00,182,1645610879
2022-02-23 11:08:10,145,1645610889
2022-02-23 11:08:20,95.8,1645610899
2022-02-23 11:08:30,95.8,1645610909
2022-02-23 11:08:40,95.3,1645610919
2022-02-23 11:08:50,95.3,1645610929
2022-02-23 11:09:00,95.5,1645610939
2022-02-23 11:09:10,95.0,1645610949
2022-02-23 11:09:20,95.0,1645610959
2022-02-23 11:09:30,95.0,1645610969
2022-02-23 11:09:40,153,1645610979
2022-02-23 11:09:50,153,1645610989
2022-02-23 11:10:00,154,1645610999
2022-02-23 11:10:10,153,1645611009
2022-02-23 11:10:20,153,1645611019
2022-02-23 11:10:30,154,1645611029
2022-02-23 11:10:40,154,1645611039
2022-02-23 11:10:50,154,1645611049
2022-02-23 11:11:00,154,1645611059
2022-02-23 11:11:10,154,1645611069
2022-02-23 11:11:20,174,1645611079
2022-02-23 11:11:30,167,1645611089
2022-02-23 11:11:40,167,1645611099
2022-02-23 11:11:50,173,1645611109
2022-02-23 11:12:00,173,1645611119
2022-02-23 11:12:10,174,1645611129
2022-02-23 11:12:20,168,1645611139
2022-02-23 11:12:30,168,1645611149
2022-02-23 11:12:40,180,1645611159
2022-02-23 11:12:50,180,1645611169
2022-02-23 11:13:00,180,1645611179
2022-02-23 11:13:10,181,1645611189
2022-02-23 11:13:20,181,1645611199
2022-02-23 11:13:30,171,1645611209
2022-02-23 11:13:40,170,1645611219
2022-02-23 11:13:50,170,1645611229
2022-02-23 11:14:00,172,1645611239
2022-02-23 11:14:10,174,1645611249
2022-02-23 11:14:20,174,1645611259
2022-02-23 11:14:30,173,1645611269
2022-02-23 11:14:40,173,1645611279
2022-02-23 11:14:50,117,1645611289
2022-02-23 11:15:00,116,1645611299
2022-02-23 11:15:10,116,1645611309
2022-02-23 11:15:20,117,1645611319
2022-02-23 11:15:30,197,1645611329
2022-02-23 11:15:40,201,1645611339
2022-02-23 11:15:50,192,1645611349
2022-02-23 11:16:00,192,1645611359
2022-02-23 11:16:10,181,1645611369
2022-02-23 11:16:20,145,1645611379
2022-02-23 11:16:30,145,1645611389
2022-02-23 11:16:40,169,1645611399
2022-02-23 11:16:50,95.6,1645611409
2022-02-23 11:17:00,95.6,1645611419
2022-02-23 11:17:10,95.3,1645611429
2022-02-23 11:17:20,95.3,1645611439
2022-02-23 11:17:30,94.8,1645611449
2022-02-23 11:17:40,94.8,1645611459
2022-02-23 11:17:50,94.8,1645611469
2022-02-23 11:18:00,94.5,1645611479
2022-02-23 11:18:10,94.8,1645611489
2022-02-23 11:18:20,94.8,1645611499
2022-02-23 11:18:30,155,1645611509
2022-02-23 11:18:40,155,1645611519
2022-02-23 11:18:50,154,1645611529
2022-02-23 11:19:00,154,1645611539
2022-02-23 11:19:10,154,1645611549
2022-02-23 11:19:20,154,1645611559
2022-02-23 11:19:30,154,1645611569
2022-02-23 11:19:40,154,1645611579
2022-02-23 11:19:50,174,1645611589
2022-02-23 11:20:00,174,1645611599
2022-02-23 11:20:10,167,1645611609
2022-02-23 11:20:20,167,1645611619
2022-02-23 11:20:30,167,1645611629
2022-02-23 11:20:40,175,1645611639
2022-02-23 11:20:50,168,1645611649
2022-02-23 11:21:00,168,1645611659
2022-02-23 11:21:10,181,1645611669
2022-02-23 11:21:20,181,1645611679
2022-02-23 11:21:30,181,1645611689
2022-02-23 11:21:40,181,1645611699
2022-02-23 11:21:50,181,1645611709
2022-02-23 11:22:00,169,1645611719
2022-02-23 11:22:10,169,1645611729
2022-02-23 11:22:20,169,1645611739
2022-02-23 11:22:30,172,1645611749
2022-02-23 11:22:40,172,1645611759
2022-02-23 11:22:50,174,1645611769
2022-02-23 11:23:00,174,1645611779
2022-02-23 11:23:10,174,1645611789
2022-02-23 11:23:20,117,1645611799
2022-02-23 11:23:30,117,1645611809
2022-02-23 11:23:40,117,1645611819
2022-02-23 11:23:50,117,1645611829
2022-02-23 11:24:00,117,1645611839
2022-02-23 11:24:10,194,1645611849
2022-02-23 11:24:20,195,1645611859
2022-02-23 11:24:30,195,1645611869
2022-02-23 11:24:40,175,1645611879
2022-02-23 11:24:50,168,1645611889
2022-02-23 11:25:00,170,1645611899
2022-02-23 11:25:10,179,1645611909
2022-02-23 11:25:20,179,1645611919
2022-02-23 11:25:30,96.1,1645611929
2022-02-23 11:25:40,95.6,1645611939
2022-02-23 11:25:50,95.6,1645611949
2022-02-23 11:26:00,94.9,1645611959
2022-02-23 11:26:10,94.9,1645611969
2022-02-23 11:26:20,95.0,1645611979
2022-02-23 11:26:30,94.9,1645611989
2022-02-23 11:26:40,94.9,1645611999
2022-02-23 11:26:50,94.8,1645612009
2022-02-23 11:27:00,156,1645612019
2022-02-23 11:27:10,156,1645612029
2022-02-23 11:27:20,160,1645612039
2022-02-23 11:27:30,160,1645612049
2022-02-23 11:27:40,154,1645612059
2022-02-23 11:27:50,154,1645612069
2022-02-23 11:28:00,154,1645612079
2022-02-23 11:28:10,155,1645612089
2022-02-23 11:28:20,155,1645612099
2022-02-23 11:28:30,175,1645612109
2022-02-23 11:28:40,175,1645612119
2022-02-23 11:28:50,167,1645612129
2022-02-23 11:29:00,168,1645612139
2022-02-23 11:29:10,168,1645612149
2022-02-23 11:29:20,175,1645612159
2022-02-23 11:29:30,168,1645612169
2022-02-23 11:29:40,168,1645612179
2022-02-23 11:29:50,183,1645612189
2022-02-23 11:30:00,183,1645612199
2022-02-23 11:30:10,183,1645612209
2022-02-23 11:30:20,182,1645612219
2022-02-23 11:30:30,182,1645612229
2022-02-23 11:30:40,172,1645612239
2022-02-23 11:30:50,171,1645612249
2022-02-23 11:31:00,171,1645612259
2022-02-23 11:31:10,172,1645612269
2022-02-23 11:31:20,172,1645612279
2022-02-23 11:31:30,175,1645612289
2022-02-23 11:31:40,175,1645612299
2022-02-23 11:31:50,174,1645612309
2022-02-23 11:32:00,116,1645612319
2022-02-23 11:32:10,96.9,1645612329
2022-02-23 11:32:20,96.9,1645612339
2022-02-23 11:32:30,117,1645612349
2022-02-23 11:32:40,117,1645612359
2022-02-23 11:32:50,203,1645612369
2022-02-23 11:33:00,199,1645612379
2022-02-23 11:33:10,199,1645612389
2022-02-23 11:33:20,202,1645612399
2022-02-23 11:33:30,171,1645612409
2022-02-23 11:33:40,171,1645612419
2022-02-23 11:33:50,167,1645612429
2022-02-23 11:34:00,167,1645612439
2022-02-23 11:34:10,95.6,1645612449
2022-02-23 11:34:20,95.6,1645612459
2022-02-23 11:34:30,95.6,1645612469
2022-02-23 11:34:40,95.1,1645612479
2022-02-23 11:34:50,95.1,1645612489
2022-02-23 11:35:00,95.1,1645612499
2022-02-23 11:35:10,94.5,1645612509
2022-02-23 11:35:20,94.5,1645612519
2022-02-23 11:35:30,94.8,1645612529
2022-02-23 11:35:40,157,1645612539
2022-02-23 11:35:50,157,1645612549
2022-02-23 11:36:00,156,1645612559
2022-02-23 11:36:10,156,1645612569
2022-02-23 11:36:20,156,1645612579
2022-02-23 11:36:30,154,1645612589
2022-02-23 11:36:40,154,1645612599
2022-02-23 11:36:50,154,1645612609
2022-02-23 11:37:00,175,1645612619
2022-02-23 11:37:10,175,1645612629
2022-02-23 11:37:20,177,1645612639
2022-02-23 11:37:30,177,1645612649
2022-02-23 11:37:40,167,1645612659
2022-02-23 11:37:50,176,1645612669
2022-02-23 11:38:00,176,1645612679
2022-02-23 11:38:10,168,1645612689
2022-02-23 11:38:20,168,1645612699
2022-02-23 11:38:30,168,1645612709
2022-02-23 11:38:40,184,1645612719
2022-02-23 11:38:50,183,1645612729
2022-02-23 11:39:00,183,1645612739
2022-02-23 11:39:10,172,1645612749
2022-02-23 11:39:20,172,1645612759
2022-02-23 11:39:30,174,1645612769
2022-02-23 11:39:40,173,1645612779
2022-02-23 11:39:50,173,1645612789
2022-02-23 11:40:00,176,1645612799
2022-02-23 11:40:10,176,1645612809
2022-02-23 11:40:20,175,1645612819
2022-02-23 11:40:30,175,1645612829
2022-02-23 11:40:40,175,1645612839
2022-02-23 11:40:50,117,1645612849
2022-02-23 11:41:00,117,1645612859
2022-02-23 11:41:10,117,1645612869
2022-02-23 11:41:20,198,1645612879
2022-02-23 11:41:30,201,1645612889
2022-02-23 11:41:40,201,1645612899
2022-02-23 11:41:50,203,1645612909
2022-02-23 11:42:00,203,1645612919
2022-02-23 11:42:10,166,1645612929
2022-02-23 11:42:20,180,1645612939
2022-02-23 11:42:30,182,1645612949
2022-02-23 11:42:40,146,1645612959
2022-02-23 11:42:50,95.3,1645612969
2022-02-23 11:43:00,95.6,1645612979
2022-02-23 11:43:10,95.0,1645612989
2022-02-23 11:43:20,95.4,1645612999
2022-02-23 11:43:30,95.6,1645613009
2022-02-23 11:43:40,94.9,1645613019
2022-02-23 11:43:50,94.9,1645613029
2022-02-23 11:44:00,94.8,1645613039
2022-02-23 11:44:10,156,1645613049
2022-02-23 11:44:20,156,1645613059
2022-02-23 11:44:30,157,1645613069
2022-02-23 11:44:40,157,1645613079
2022-02-23 11:44:50,156,1645613089
2022-02-23 11:45:00,154,1645613099
2022-02-23 11:45:10,155,1645613109
2022-02-23 11:45:20,155,1645613119
2022-02-23 11:45:30,155,1645613129
2022-02-23 11:45:40,155,1645613139
2022-02-23 11:45:50,177,1645613149
2022-02-23 11:46:00,177,1645613159
2022-02-23 11:46:10,168,1645613169
2022-02-23 11:46:20,176,1645613179
2022-02-23 11:46:30,176,1645613189
2022-02-23 11:46:40,177,1645613199
2022-02-23 11:46:50,168,1645613209
2022-02-23 11:47:00,168,1645613219
2022-02-23 11:47:10,185,1645613229
2022-02-23 11:47:20,185,1645613239
2022-02-23 11:47:30,185,1645613249
2022-02-23 11:47:40,186,1645613259
2022-02-23 11:47:50,186,1645613269
2022-02-23 11:48:00,174,1645613279
2022-02-23 11:48:10,174,1645613289
2022-02-23 11:48:20,174,1645613299
2022-02-23 11:48:30,176,1645613309
2022-02-23 11:48:40,176,1645613319
2022-02-23 11:48:50,176,1645613329
2022-02-23 11:49:00,177,1645613339
2022-02-23 11:49:10,177,1645613349
2022-02-23 11:49:20,117,1645613359
2022-02-23 11:49:30,117,1645613369
2022-02-23 11:49:40,117,1645613379
2022-02-23 11:49:50,117,1645613389
2022-02-23 11:50:00,117,1645613399
2022-02-23 11:50:10,203,1645613409
2022-02-23 11:50:20,205,1645613419
2022-02-23 11:50:30,199,1645613429
2022-02-23 11:50:40,183,1645613439
2022-02-23 11:50:50,147,1645613449
2022-02-23 11:51:00,147,1645613459
2022-02-23 11:51:10,170,1645613469
2022-02-23 11:51:20,170,1645613479
2022-02-23 11:51:30,95.3,1645613489
2022-02-23 11:51:40,95.3,1645613499
2022-02-23 11:51:50,95.5,1645613509
2022-02-23 11:52:00,95.4,1645613519
2022-02-23 11:52:10,95.4,1645613529
2022-02-23 11:52:20,95.4,1645613539
2022-02-23 11:52:30,94.9,1645613549
2022-02-23 11:52:40,94.8,1645613559
2022-02-23 11:52:50,94.8,1645613569
2022-02-23 11:53:00,157,1645613579
2022-02-23 11:53:10,157,1645613589
2022-02-23 11:53:20,157,1645613599
2022-02-23 11:53:30,156,1645613609
2022-02-23 11:53:40,155,1645613619
2022-02-23 11:53:50,155,1645613629
2022-02-23 11:54:00,155,1645613639
2022-02-23 11:54:10,155,1645613649
2022-02-23 11:54:20,155,1645613659
2022-02-23 11:54:30,178,1645613669
2022-02-23 11:54:40,178,1645613679
2022-02-23 11:54:50,167,1645613689
2022-02-23 11:55:00,177,1645613699
2022-02-23 11:55:10,177,1645613709
2022-02-23 11:55:20,179,1645613719
2022-02-23 11:55:30,168,1645613729
2022-02-23 11:55:40,168,1645613739
2022-02-23 11:55:50,186,1645613749
2022-02-23 11:56:00,186,1645613759
2022-02-23 11:56:10,186,1645613769
2022-02-23 11:56:20,186,1645613779
2022-02-23 11:56:30,186,1645613789
2022-02-23 11:56:40,175,1645613799
2022-02-23 11:56:50,174,1645613809
2022-02-23 11:57:00,174,1645613819
2022-02-23 11:57:10,177,1645613829
2022-02-23 11:57:20,177,1645613839
2022-02-23 11:57:30,174,1645613849
2022-02-23 11:57:40,176,1645613859
2022-02-23 11:57:50,176,1645613869
2022-02-23 11:58:00,117,1645613879
2022-02-23 11:58:10,117,1645613889
2022-02-23 11:58:20,116,1645613899
2022-02-23 11:58:30,95.4,1645613909
2022-02-23 11:58:40,95.4,1645613919
2022-02-23 11:58:50,204,1645613929
2022-02-23 11:59:00,202,1645613939
2022-02-23 11:59:10,202,1645613949
2022-02-23 11:59:20,183,1645613959
2022-02-23 11:59:30,147,1645613969
2022-02-23 11:59:40,147,1645613979
2022-02-23 11:59:50,171,1645613989
2022-02-23 12:00:00,171,1645613999
2022-02-23 12:00:10,95.7,1645614009
2022-02-23 12:00:20,95.4,1645614019
2022-02-23 12:00:30,95.3,1645614029
2022-02-23 12:00:40,94.9,1645614039
2022-02-23 12:00:50,94.7,1645614049
2022-02-23 12:01:00,94.7,1645614059
2022-02-23 12:01:10,95.1,1645614069
2022-02-23 12:01:20,95.1,1645614079
2022-02-23 12:01:30,94.7,1645614089
2022-02-23 12:01:40,159,1645614099
2022-02-23 12:01:50,159,1645614109
2022-02-23 12:02:00,158,1645614119
2022-02-23 12:02:10,155,1645614129
2022-02-23 12:02:20,155,1645614139
2022-02-23 12:02:30,155,1645614149
2022-02-23 12:02:40,155,1645614159
2022-02-23 12:02:50,155,1645614169
2022-02-23 12:03:00,178,1645614179
2022-02-23 12:03:10,178,1645614189
2022-02-23 12:03:20,167,1645614199
2022-02-23 12:03:30,167,1645614209
2022-02-23 12:03:40,167,1645614219
2022-02-23 12:03:50,167,1645614229
2022-02-23 12:04:00,167,1645614239
2022-02-23 12:04:10,167,1645614249
2022-02-23 12:04:20,167,1645614259
2022-02-23 12:04:30,187,1645614269
2022-02-23 12:04:40,187,1645614279
2022-02-23 12:04:50,187,1645614289
2022-02-23 12:05:00,160,1645614299
2022-02-23 12:05:10,160,1645614309
2022-02-23 12:05:20,175,1645614319
2022-02-23 12:05:30,175,1645614329
2022-02-23 12:05:40,175,1645614339
2022-02-23 12:05:50,178,1645614349
2022-02-23 12:06:00,178,1645614359
2022-02-23 12:06:10,158,1645614369
2022-02-23 12:06:20,177,1645614379
2022-02-23 12:06:30,177,1645614389
2022-02-23 12:06:40,118,1645614399
2022-02-23 12:06:50,116,1645614409
2022-02-23 12:07:00,116,1645614419
2022-02-23 12:07:10,200,1645614429
2022-02-23 12:07:20,200,1645614439
2022-02-23 12:07:30,205,1645614449
2022-02-23 12:07:40,205,1645614459
2022-02-23 12:07:50,205,1645614469
2022-02-23 12:08:00,185,1645614479
2022-02-23 12:08:10,185,1645614489
2022-02-23 12:08:20,147,1645614499
2022-02-23 12:08:30,171,1645614509
2022-02-23 12:08:40,171,1645614519
2022-02-23 12:08:50,95.3,1645614529
2022-02-23 12:09:00,95.3,1645614539
2022-02-23 12:09:10,99.0,1645614549
2022-02-23 12:09:20,99.0,1645614559
2022-02-23 12:09:30,95.2,1645614569
2022-02-23 12:09:40,95.0,1645614579
2022-02-23 12:09:50,95.0,1645614589
2022-02-23 12:10:00,94.9,1645614599
2022-02-23 12:10:10,159,1645614609
2022-02-23 12:10:20,159,1645614619
2022-02-23 12:10:30,160,1645614629
2022-02-23 12:10:40,160,1645614639
2022-02-23 12:10:50,158,1645614649
2022-02-23 12:11:00,155,1645614659
2022-02-23 12:11:10,155,1645614669
2022-02-23 12:11:20,155,1645614679
2022-02-23 12:11:30,155,1645614689
2022-02-23 12:11:40,178,1645614699
2022-02-23 12:11:50,179,1645614709
2022-02-23 12:12:00,179,1645614719
2022-02-23 12:12:10,167,1645614729
2022-02-23 12:12:20,179,1645614739
2022-02-23 12:12:30,179,1645614749
2022-02-23 12:12:40,168,1645614759
2022-02-23 12:12:50,168,1645614769
2022-02-23 12:13:00,168,1645614779
2022-02-23 12:13:10,189,1645614789
2022-02-23 12:13:20,189,1645614799
2022-02-23 12:13:30,189,1645614809
2022-02-23 12:13:40,181,1645614819
2022-02-23 12:13:50,181,1645614829
