"Time","power consumption"
2022-09-05 20:14:55,35.2
2022-09-05 20:15:00,35.2
2022-09-05 20:15:05,35.1
2022-09-05 20:15:10,35.1
2022-09-05 20:15:15,35.2
2022-09-05 20:15:20,35.2
2022-09-05 20:15:25,35.2
2022-09-05 20:15:30,35.2
2022-09-05 20:15:35,35.7
2022-09-05 20:15:40,35.7
2022-09-05 20:15:45,35.7
2022-09-05 20:15:50,35.7
2022-09-05 20:15:55,35.8
2022-09-05 20:16:00,35.8
2022-09-05 20:16:05,35.8
2022-09-05 20:16:10,35.8
2022-09-05 20:16:15,30.6
2022-09-05 20:16:20,30.6
2022-09-05 20:16:25,30.6
2022-09-05 20:16:30,30.6
2022-09-05 20:16:35,30.5
2022-09-05 20:16:40,30.5
2022-09-05 20:16:45,30.5
2022-09-05 20:16:50,30.5
2022-09-05 20:16:55,30.7
2022-09-05 20:17:00,30.7
2022-09-05 20:17:05,30.7
2022-09-05 20:17:10,30.7
2022-09-05 20:17:15,35.8
2022-09-05 20:17:20,35.8
2022-09-05 20:17:25,35.8
2022-09-05 20:17:30,35.8
2022-09-05 20:17:35,35.5
2022-09-05 20:17:40,35.5
2022-09-05 20:17:45,35.5
2022-09-05 20:17:50,35.5
2022-09-05 20:17:55,27.1
2022-09-05 20:18:00,27.1
2022-09-05 20:18:05,27.1
2022-09-05 20:18:10,27.1
2022-09-05 20:18:15,28.9
2022-09-05 20:18:20,28.9
2022-09-05 20:18:25,28.9
2022-09-05 20:18:30,28.9
2022-09-05 20:18:35,37.5
2022-09-05 20:18:40,37.5
2022-09-05 20:18:45,37.5
2022-09-05 20:18:50,37.5
2022-09-05 20:18:55,37.0
2022-09-05 20:19:00,37.0
2022-09-05 20:19:05,37.0
2022-09-05 20:19:10,37.0
2022-09-05 20:19:15,34.1
2022-09-05 20:19:20,34.1
2022-09-05 20:19:25,34.1
2022-09-05 20:19:30,34.1
2022-09-05 20:19:35,35.1
2022-09-05 20:19:40,35.1
2022-09-05 20:19:45,35.2
2022-09-05 20:19:50,35.2
2022-09-05 20:19:55,11.0
2022-09-05 20:20:00,11.0
2022-09-05 20:20:05,11.0
2022-09-05 20:20:10,11.0
2022-09-05 20:20:15,10.8
2022-09-05 20:20:20,10.8
2022-09-05 20:20:25,10.8
2022-09-05 20:20:30,10.8
2022-09-05 20:20:35,10.7
2022-09-05 20:20:40,10.7
2022-09-05 20:20:45,10.7
2022-09-05 20:20:50,10.7
2022-09-05 20:20:55,10.2
2022-09-05 20:21:00,10.2
2022-09-05 20:21:05,10.2
2022-09-05 20:21:10,10.2
2022-09-05 20:21:15,10.4
2022-09-05 20:21:20,10.4
2022-09-05 20:21:25,10.4
2022-09-05 20:21:30,10.4
2022-09-05 20:21:35,30.5
2022-09-05 20:21:40,30.5
2022-09-05 20:21:45,30.5
2022-09-05 20:21:50,30.5
2022-09-05 20:21:55,30.7
2022-09-05 20:22:00,30.7
2022-09-05 20:22:05,30.7
2022-09-05 20:22:10,30.7
2022-09-05 20:22:15,32.2
2022-09-05 20:22:20,32.2
2022-09-05 20:22:25,32.2
2022-09-05 20:22:30,32.2
2022-09-05 20:22:35,32.1
2022-09-05 20:22:40,32.1
2022-09-05 20:22:45,32.1
2022-09-05 20:22:50,32.1
2022-09-05 20:22:55,39.1
2022-09-05 20:23:00,39.1
2022-09-05 20:23:05,39.1
2022-09-05 20:23:10,39.1
2022-09-05 20:23:15,37.8
2022-09-05 20:23:20,37.8
2022-09-05 20:23:25,37.8
2022-09-05 20:23:30,37.8
2022-09-05 20:23:35,41.8
2022-09-05 20:23:40,41.8
2022-09-05 20:23:45,41.8
2022-09-05 20:23:50,41.8
2022-09-05 20:23:55,41.8
2022-09-05 20:24:00,41.8
2022-09-05 20:24:05,42.7
2022-09-05 20:24:10,42.7
2022-09-05 20:24:15,34.3
2022-09-05 20:24:20,34.3
2022-09-05 20:24:25,34.3
2022-09-05 20:24:30,34.3
2022-09-05 20:24:35,34.2
2022-09-05 20:24:40,34.2
2022-09-05 20:24:45,34.2
2022-09-05 20:24:50,34.2
2022-09-05 20:24:55,39.3
2022-09-05 20:25:00,39.3
2022-09-05 20:25:05,39.3
2022-09-05 20:25:10,39.3
2022-09-05 20:25:15,38.5
2022-09-05 20:25:20,38.5
2022-09-05 20:25:25,38.5
2022-09-05 20:25:30,38.5
2022-09-05 20:25:35,22.6
2022-09-05 20:25:40,22.6
2022-09-05 20:25:45,22.6
2022-09-05 20:25:50,22.6
2022-09-05 20:25:55,23.6
2022-09-05 20:26:00,23.6
2022-09-05 20:26:05,23.6
2022-09-05 20:26:10,23.6
2022-09-05 20:26:15,41.8
2022-09-05 20:26:20,41.8
2022-09-05 20:26:25,41.8
2022-09-05 20:26:30,41.8
2022-09-05 20:26:35,37.2
2022-09-05 20:26:40,37.2
2022-09-05 20:26:45,37.2
2022-09-05 20:26:50,37.2
2022-09-05 20:26:55,32.7
2022-09-05 20:27:00,32.7
2022-09-05 20:27:05,32.7
2022-09-05 20:27:10,32.7
2022-09-05 20:27:15,39.7
2022-09-05 20:27:20,39.7
2022-09-05 20:27:25,39.7
2022-09-05 20:27:30,39.7
2022-09-05 20:27:35,38.9
2022-09-05 20:27:40,38.9
2022-09-05 20:27:45,38.9
2022-09-05 20:27:50,38.9
2022-09-05 20:27:55,9.8
2022-09-05 20:28:00,9.8
2022-09-05 20:28:05,9.8
2022-09-05 20:28:10,9.8
2022-09-05 20:28:15,12.0
2022-09-05 20:28:20,12.0
2022-09-05 20:28:25,12.0
2022-09-05 20:28:30,12.0
2022-09-05 20:28:35,12.0
2022-09-05 20:28:40,12.0
2022-09-05 20:28:45,12.0
2022-09-05 20:28:50,12.0
2022-09-05 20:28:55,12.1
2022-09-05 20:29:00,12.1
2022-09-05 20:29:05,12.1
2022-09-05 20:29:10,12.1
2022-09-05 20:29:15,32.9
2022-09-05 20:29:20,32.9
2022-09-05 20:29:25,32.9
2022-09-05 20:29:30,32.9
2022-09-05 20:29:35,32.6
2022-09-05 20:29:40,32.6
2022-09-05 20:29:45,32.6
2022-09-05 20:29:50,32.6
2022-09-05 20:29:55,29.6
2022-09-05 20:30:00,29.6
2022-09-05 20:30:05,29.6
2022-09-05 20:30:10,29.6
2022-09-05 20:30:15,29.4
2022-09-05 20:30:20,29.4
2022-09-05 20:30:25,29.4
2022-09-05 20:30:30,29.4
2022-09-05 20:30:35,33.1
2022-09-05 20:30:40,33.1
2022-09-05 20:30:45,33.1
2022-09-05 20:30:50,33.1
2022-09-05 20:30:55,33.2
2022-09-05 20:31:00,33.2
2022-09-05 20:31:05,33.2
2022-09-05 20:31:10,33.2
2022-09-05 20:31:15,34.0
2022-09-05 20:31:20,34.0
2022-09-05 20:31:25,33.7
2022-09-05 20:31:30,33.7
2022-09-05 20:31:35,43.8
2022-09-05 20:31:40,43.8
2022-09-05 20:31:45,43.8
2022-09-05 20:31:50,43.8
2022-09-05 20:31:55,44.0
2022-09-05 20:32:00,44.0
2022-09-05 20:32:05,44.0
2022-09-05 20:32:10,44.0
2022-09-05 20:32:15,40.0
2022-09-05 20:32:20,40.0
2022-09-05 20:32:25,40.0
2022-09-05 20:32:30,40.0
2022-09-05 20:32:35,40.2
2022-09-05 20:32:40,40.2
2022-09-05 20:32:45,40.2
2022-09-05 20:32:50,40.2
2022-09-05 20:32:55,38.1
2022-09-05 20:33:00,38.1
2022-09-05 20:33:05,38.1
2022-09-05 20:33:10,38.1
2022-09-05 20:33:15,40.3
2022-09-05 20:33:20,40.3
2022-09-05 20:33:25,40.3
2022-09-05 20:33:30,40.3
2022-09-05 20:33:35,22.0
2022-09-05 20:33:40,22.0
2022-09-05 20:33:45,22.0
2022-09-05 20:33:50,22.0
2022-09-05 20:33:55,22.7
2022-09-05 20:34:00,22.7
2022-09-05 20:34:05,22.7
2022-09-05 20:34:10,22.7
2022-09-05 20:34:15,40.3
2022-09-05 20:34:20,40.3
2022-09-05 20:34:25,40.3
2022-09-05 20:34:30,40.3
2022-09-05 20:34:35,40.9
2022-09-05 20:34:40,40.9
2022-09-05 20:34:45,40.9
2022-09-05 20:34:50,40.9
2022-09-05 20:34:55,40.6
2022-09-05 20:35:00,40.6
2022-09-05 20:35:05,40.6
2022-09-05 20:35:10,40.6
2022-09-05 20:35:15,39.5
2022-09-05 20:35:20,39.5
2022-09-05 20:35:25,39.5
2022-09-05 20:35:30,39.5
2022-09-05 20:35:35,6.9
2022-09-05 20:35:40,6.9
2022-09-05 20:35:45,6.9
2022-09-05 20:35:50,6.9
2022-09-05 20:35:55,5.8
2022-09-05 20:36:00,5.8
2022-09-05 20:36:05,5.8
2022-09-05 20:36:10,5.8
2022-09-05 20:36:15,5.2
2022-09-05 20:36:20,5.2
2022-09-05 20:36:25,5.2
2022-09-05 20:36:30,5.2
2022-09-05 20:36:35,5.2
2022-09-05 20:36:40,5.2
2022-09-05 20:36:45,5.2
2022-09-05 20:36:50,5.2
2022-09-05 20:36:55,5.2
2022-09-05 20:37:00,5.2
2022-09-05 20:37:05,5.2
2022-09-05 20:37:10,5.2
2022-09-05 20:37:15,32.6
2022-09-05 20:37:20,32.6
2022-09-05 20:37:25,32.6
2022-09-05 20:37:30,32.6
2022-09-05 20:37:35,32.7
2022-09-05 20:37:40,32.7
2022-09-05 20:37:45,32.7
2022-09-05 20:37:50,32.7
2022-09-05 20:37:55,32.8
2022-09-05 20:38:00,32.8
2022-09-05 20:38:05,32.8
2022-09-05 20:38:10,32.8
2022-09-05 20:38:15,34.0
2022-09-05 20:38:20,34.0
2022-09-05 20:38:25,34.0
2022-09-05 20:38:30,34.0
2022-09-05 20:38:35,37.1
2022-09-05 20:38:40,37.1
2022-09-05 20:38:45,37.1
2022-09-05 20:38:50,37.1
2022-09-05 20:38:55,37.1
2022-09-05 20:39:00,37.1
2022-09-05 20:39:05,37.1
2022-09-05 20:39:10,37.1
2022-09-05 20:39:15,50.7
2022-09-05 20:39:20,50.7
2022-09-05 20:39:25,50.7
2022-09-05 20:39:30,50.7
2022-09-05 20:39:35,47.2
2022-09-05 20:39:40,47.2
2022-09-05 20:39:45,47.2
2022-09-05 20:39:50,47.2
2022-09-05 20:39:55,37.1
2022-09-05 20:40:00,37.1
2022-09-05 20:40:05,37.1
2022-09-05 20:40:10,37.1
2022-09-05 20:40:15,39.2
2022-09-05 20:40:20,39.2
2022-09-05 20:40:25,39.2
2022-09-05 20:40:30,39.2
2022-09-05 20:40:35,39.4
2022-09-05 20:40:40,39.4
2022-09-05 20:40:45,39.4
2022-09-05 20:40:50,39.4
2022-09-05 20:40:55,36.0
2022-09-05 20:41:00,36.0
2022-09-05 20:41:05,36.0
2022-09-05 20:41:10,36.0
2022-09-05 20:41:15,41.2
2022-09-05 20:41:20,41.2
2022-09-05 20:41:25,41.2
2022-09-05 20:41:30,41.2
2022-09-05 20:41:35,18.0
2022-09-05 20:41:40,18.0
2022-09-05 20:41:45,18.0
2022-09-05 20:41:50,18.0
2022-09-05 20:41:55,21.8
2022-09-05 20:42:00,21.8
2022-09-05 20:42:05,21.8
2022-09-05 20:42:10,21.8
2022-09-05 20:42:15,43.2
2022-09-05 20:42:20,43.2
2022-09-05 20:42:25,43.2
2022-09-05 20:42:30,43.2
2022-09-05 20:42:35,42.5
2022-09-05 20:42:40,42.5
2022-09-05 20:42:45,42.5
2022-09-05 20:42:50,42.5
2022-09-05 20:42:55,43.7
2022-09-05 20:43:00,43.7
2022-09-05 20:43:05,43.7
2022-09-05 20:43:10,43.7
2022-09-05 20:43:15,41.1
2022-09-05 20:43:20,41.1
2022-09-05 20:43:25,41.1
2022-09-05 20:43:30,41.1
2022-09-05 20:43:35,5.9
2022-09-05 20:43:40,5.9
2022-09-05 20:43:45,5.9
2022-09-05 20:43:50,5.9
2022-09-05 20:43:55,5.9
2022-09-05 20:44:00,5.9
2022-09-05 20:44:05,5.9
2022-09-05 20:44:10,5.9
2022-09-05 20:44:15,5.5
2022-09-05 20:44:20,5.5
2022-09-05 20:44:25,5.5
2022-09-05 20:44:30,5.5
2022-09-05 20:44:35,5.3
2022-09-05 20:44:40,5.3
2022-09-05 20:44:45,5.3
2022-09-05 20:44:50,5.3
2022-09-05 20:44:55,20.8
2022-09-05 20:45:00,20.8
2022-09-05 20:45:05,20.8
2022-09-05 20:45:10,20.8
2022-09-05 20:45:15,35.4
2022-09-05 20:45:20,35.4
2022-09-05 20:45:25,35.4
2022-09-05 20:45:30,35.4
2022-09-05 20:45:35,35.9
2022-09-05 20:45:40,35.9
2022-09-05 20:45:45,35.9
2022-09-05 20:45:50,35.9
2022-09-05 20:45:55,36.7
2022-09-05 20:46:00,36.7
2022-09-05 20:46:05,36.7
2022-09-05 20:46:10,36.7
2022-09-05 20:46:15,36.1
2022-09-05 20:46:20,36.1
2022-09-05 20:46:25,36.1
2022-09-05 20:46:30,36.1
2022-09-05 20:46:35,37.7
2022-09-05 20:46:40,37.7
2022-09-05 20:46:45,37.7
2022-09-05 20:46:50,37.7
2022-09-05 20:46:55,37.8
2022-09-05 20:47:00,37.8
2022-09-05 20:47:05,37.8
2022-09-05 20:47:10,37.8
2022-09-05 20:47:15,52.9
2022-09-05 20:47:20,52.9
2022-09-05 20:47:25,52.8
2022-09-05 20:47:30,52.8
2022-09-05 20:47:35,50.5
2022-09-05 20:47:40,50.5
2022-09-05 20:47:45,50.5
2022-09-05 20:47:50,50.5
2022-09-05 20:47:55,44.0
2022-09-05 20:48:00,44.0
2022-09-05 20:48:05,44.0
2022-09-05 20:48:10,44.0
2022-09-05 20:48:15,44.9
2022-09-05 20:48:20,44.9
2022-09-05 20:48:25,44.9
2022-09-05 20:48:30,44.9
2022-09-05 20:48:35,43.5
2022-09-05 20:48:40,43.5
2022-09-05 20:48:45,43.5
2022-09-05 20:48:50,43.5
2022-09-05 20:48:55,43.1
2022-09-05 20:49:00,43.1
2022-09-05 20:49:05,43.1
2022-09-05 20:49:10,43.1
2022-09-05 20:49:15,18.4
2022-09-05 20:49:20,18.4
2022-09-05 20:49:25,19.7
2022-09-05 20:49:30,19.7
2022-09-05 20:49:35,18.2
2022-09-05 20:49:40,18.2
2022-09-05 20:49:45,18.2
2022-09-05 20:49:50,18.2
2022-09-05 20:49:55,47.8
2022-09-05 20:50:00,47.8
2022-09-05 20:50:05,47.8
2022-09-05 20:50:10,47.8
2022-09-05 20:50:15,43.9
2022-09-05 20:50:20,43.9
2022-09-05 20:50:25,43.9
2022-09-05 20:50:30,43.9
2022-09-05 20:50:35,44.4
2022-09-05 20:50:40,44.4
2022-09-05 20:50:45,44.4
2022-09-05 20:50:50,44.4
2022-09-05 20:50:55,40.6
2022-09-05 20:51:00,40.6
2022-09-05 20:51:05,40.6
2022-09-05 20:51:10,40.6
2022-09-05 20:51:15,42.1
2022-09-05 20:51:20,42.1
2022-09-05 20:51:25,42.1
2022-09-05 20:51:30,42.1
2022-09-05 20:51:35,6.1
2022-09-05 20:51:40,6.1
2022-09-05 20:51:45,6.1
2022-09-05 20:51:50,6.1
2022-09-05 20:51:55,5.7
2022-09-05 20:52:00,5.7
2022-09-05 20:52:05,5.7
2022-09-05 20:52:10,5.7
2022-09-05 20:52:15,5.4
2022-09-05 20:52:20,5.4
2022-09-05 20:52:25,5.4
2022-09-05 20:52:30,5.4
2022-09-05 20:52:35,5.3
2022-09-05 20:52:40,5.3
2022-09-05 20:52:45,5.3
2022-09-05 20:52:50,5.3
2022-09-05 20:52:55,38.7
2022-09-05 20:53:00,38.7
2022-09-05 20:53:05,38.7
2022-09-05 20:53:10,38.7
2022-09-05 20:53:15,38.7
2022-09-05 20:53:20,38.7
2022-09-05 20:53:25,38.7
2022-09-05 20:53:30,38.7
2022-09-05 20:53:35,39.0
2022-09-05 20:53:40,39.0
2022-09-05 20:53:45,39.0
2022-09-05 20:53:50,39.0
2022-09-05 20:53:55,39.0
2022-09-05 20:54:00,39.0
2022-09-05 20:54:05,39.0
2022-09-05 20:54:10,39.0
2022-09-05 20:54:15,39.7
2022-09-05 20:54:20,39.7
2022-09-05 20:54:25,39.7
2022-09-05 20:54:30,39.7
2022-09-05 20:54:35,43.9
2022-09-05 20:54:40,43.9
2022-09-05 20:54:45,43.9
2022-09-05 20:54:50,43.9
2022-09-05 20:54:55,40.8
2022-09-05 20:55:00,40.8
2022-09-05 20:55:05,40.8
2022-09-05 20:55:10,40.8
2022-09-05 20:55:15,55.2
2022-09-05 20:55:20,55.2
2022-09-05 20:55:25,55.2
2022-09-05 20:55:30,55.2
2022-09-05 20:55:35,53.3
2022-09-05 20:55:40,53.3
2022-09-05 20:55:45,53.3
2022-09-05 20:55:50,53.3
2022-09-05 20:55:55,46.2
2022-09-05 20:56:00,46.2
2022-09-05 20:56:05,46.2
2022-09-05 20:56:10,46.2
2022-09-05 20:56:15,45.0
2022-09-05 20:56:20,45.0
2022-09-05 20:56:25,45.0
2022-09-05 20:56:30,45.0
2022-09-05 20:56:35,45.2
2022-09-05 20:56:40,45.2
2022-09-05 20:56:45,45.2
2022-09-05 20:56:50,45.2
2022-09-05 20:56:55,44.9
2022-09-05 20:57:00,44.9
2022-09-05 20:57:05,44.9
2022-09-05 20:57:10,44.9
2022-09-05 20:57:15,23.2
2022-09-05 20:57:20,23.2
2022-09-05 20:57:25,23.2
2022-09-05 20:57:30,23.2
2022-09-05 20:57:35,23.3
2022-09-05 20:57:40,23.3
2022-09-05 20:57:45,23.3
2022-09-05 20:57:50,23.3
2022-09-05 20:57:55,50.5
2022-09-05 20:58:00,50.5
2022-09-05 20:58:05,50.5
2022-09-05 20:58:10,50.5
2022-09-05 20:58:15,47.6
2022-09-05 20:58:20,47.6
2022-09-05 20:58:25,47.6
2022-09-05 20:58:30,47.6
2022-09-05 20:58:35,44.7
2022-09-05 20:58:40,44.7
2022-09-05 20:58:45,44.7
2022-09-05 20:58:50,44.7
2022-09-05 20:58:55,44.0
2022-09-05 20:59:00,44.0
2022-09-05 20:59:05,44.0
2022-09-05 20:59:10,44.0
2022-09-05 20:59:15,9.6
2022-09-05 20:59:20,9.6
2022-09-05 20:59:25,9.6
2022-09-05 20:59:30,9.6
2022-09-05 20:59:35,9.1
2022-09-05 20:59:40,9.1
2022-09-05 20:59:45,9.1
2022-09-05 20:59:50,9.1
2022-09-05 20:59:55,8.8
2022-09-05 21:00:00,8.8
2022-09-05 21:00:05,8.8
2022-09-05 21:00:10,8.8
2022-09-05 21:00:15,5.3
2022-09-05 21:00:20,5.3
2022-09-05 21:00:25,5.3
2022-09-05 21:00:30,5.3
2022-09-05 21:00:35,5.3
2022-09-05 21:00:40,5.3
2022-09-05 21:00:45,5.7
2022-09-05 21:00:50,5.7
2022-09-05 21:00:55,41.4
2022-09-05 21:01:00,41.4
2022-09-05 21:01:05,41.4
2022-09-05 21:01:10,41.4
2022-09-05 21:01:15,42.7
2022-09-05 21:01:20,42.7
2022-09-05 21:01:25,42.7
2022-09-05 21:01:30,42.7
2022-09-05 21:01:35,43.1
2022-09-05 21:01:40,43.1
2022-09-05 21:01:45,43.1
2022-09-05 21:01:50,43.1
2022-09-05 21:01:55,43.6
2022-09-05 21:02:00,43.6
2022-09-05 21:02:05,43.6
2022-09-05 21:02:10,43.6
2022-09-05 21:02:15,41.6
2022-09-05 21:02:20,41.6
2022-09-05 21:02:25,41.6
2022-09-05 21:02:30,41.6
2022-09-05 21:02:35,41.3
2022-09-05 21:02:40,41.3
2022-09-05 21:02:45,41.3
2022-09-05 21:02:50,41.3
2022-09-05 21:02:55,57.9
2022-09-05 21:03:00,57.9
2022-09-05 21:03:05,57.9
2022-09-05 21:03:10,57.9
2022-09-05 21:03:15,55.7
2022-09-05 21:03:20,55.7
2022-09-05 21:03:25,55.7
2022-09-05 21:03:30,55.7
2022-09-05 21:03:35,44.7
2022-09-05 21:03:40,44.7
2022-09-05 21:03:45,44.7
2022-09-05 21:03:50,44.7
2022-09-05 21:03:55,45.8
2022-09-05 21:04:00,45.8
2022-09-05 21:04:05,45.8
2022-09-05 21:04:10,45.8
