"Time","power consumption"
2022-09-05 11:28:10,189.9
2022-09-05 11:28:20,190.0
2022-09-05 11:28:30,173.4
2022-09-05 11:28:40,173.4
2022-09-05 11:28:50,173.0
2022-09-05 11:29:00,173.0
2022-09-05 11:29:10,173.0
2022-09-05 11:29:20,196.2
2022-09-05 11:29:30,196.2
2022-09-05 11:29:40,196.5
2022-09-05 11:29:50,188.7
2022-09-05 11:30:00,188.7
2022-09-05 11:30:10,196.9
2022-09-05 11:30:20,196.9
2022-09-05 11:30:30,149.6
2022-09-05 11:30:40,149.6
2022-09-05 11:30:50,149.6
2022-09-05 11:31:00,149.5
2022-09-05 11:31:10,149.5
2022-09-05 11:31:20,149.4
2022-09-05 11:31:30,149.4
2022-09-05 11:31:40,149.5
2022-09-05 11:31:50,149.5
2022-09-05 11:32:00,149.4
2022-09-05 11:32:10,149.4
2022-09-05 11:32:20,185.5
2022-09-05 11:32:30,185.9
2022-09-05 11:32:40,185.9
2022-09-05 11:32:50,185.9
2022-09-05 11:33:00,187.5
2022-09-05 11:33:10,187.5
2022-09-05 11:33:20,187.5
2022-09-05 11:33:30,193.4
2022-09-05 11:33:40,193.4
2022-09-05 11:33:50,193.3
2022-09-05 11:34:00,193.3
2022-09-05 11:34:10,196.7
2022-09-05 11:34:20,196.7
2022-09-05 11:34:30,196.0
2022-09-05 11:34:40,196.0
2022-09-05 11:34:50,188.8
2022-09-05 11:35:00,188.8
2022-09-05 11:35:10,189.8
2022-09-05 11:35:20,189.8
2022-09-05 11:35:30,193.9
2022-09-05 11:35:40,193.9
2022-09-05 11:35:50,193.9
2022-09-05 11:36:00,193.5
2022-09-05 11:36:10,193.5
2022-09-05 11:36:20,170.1
2022-09-05 11:36:30,156.9
2022-09-05 11:36:40,156.9
2022-09-05 11:36:50,156.9
2022-09-05 11:37:00,170.8
2022-09-05 11:37:10,199.5
2022-09-05 11:37:20,199.5
2022-09-05 11:37:30,200.9
2022-09-05 11:37:40,200.9
2022-09-05 11:37:50,192.1
2022-09-05 11:38:00,192.1
2022-09-05 11:38:10,193.2
2022-09-05 11:38:20,193.2
2022-09-05 11:38:30,146.3
2022-09-05 11:38:40,146.3
2022-09-05 11:38:50,145.8
2022-09-05 11:39:00,145.8
2022-09-05 11:39:10,146.1
2022-09-05 11:39:20,146.1
2022-09-05 11:39:30,146.1
2022-09-05 11:39:40,146.1
2022-09-05 11:39:50,186.6
2022-09-05 11:40:00,186.6
2022-09-05 11:40:10,184.5
2022-09-05 11:40:20,184.5
2022-09-05 11:40:30,184.5
2022-09-05 11:40:40,184.6
2022-09-05 11:40:50,186.6
2022-09-05 11:41:00,186.6
2022-09-05 11:41:10,186.6
2022-09-05 11:41:20,186.4
2022-09-05 11:41:30,186.4
2022-09-05 11:41:40,193.9
2022-09-05 11:41:50,193.9
2022-09-05 11:42:00,193.9
2022-09-05 11:42:10,193.9
2022-09-05 11:42:20,197.4
2022-09-05 11:42:30,197.4
2022-09-05 11:42:40,197.3
2022-09-05 11:42:50,194.9
2022-09-05 11:43:00,194.9
2022-09-05 11:43:10,194.9
2022-09-05 11:43:20,194.4
2022-09-05 11:43:30,194.1
2022-09-05 11:43:40,194.1
2022-09-05 11:43:50,194.1
2022-09-05 11:44:00,194.5
2022-09-05 11:44:10,194.5
2022-09-05 11:44:20,168.7
2022-09-05 11:44:30,168.1
2022-09-05 11:44:40,168.1
2022-09-05 11:44:50,205.6
2022-09-05 11:45:00,205.6
2022-09-05 11:45:10,205.6
2022-09-05 11:45:20,204.2
2022-09-05 11:45:30,201.2
2022-09-05 11:45:40,201.2
2022-09-05 11:45:50,187.2
2022-09-05 11:46:00,187.2
2022-09-05 11:46:10,180.3
2022-09-05 11:46:20,180.3
2022-09-05 11:46:30,145.8
2022-09-05 11:46:40,145.8
2022-09-05 11:46:50,145.8
2022-09-05 11:47:00,145.8
2022-09-05 11:47:10,145.6
2022-09-05 11:47:20,145.6
2022-09-05 11:47:30,145.6
2022-09-05 11:47:40,145.5
2022-09-05 11:47:50,187.5
2022-09-05 11:48:00,187.5
2022-09-05 11:48:10,187.5
2022-09-05 11:48:20,187.5
2022-09-05 11:48:30,189.6
2022-09-05 11:48:40,189.6
2022-09-05 11:48:50,189.8
2022-09-05 11:49:00,189.8
2022-09-05 11:49:10,198.2
2022-09-05 11:49:20,198.3
2022-09-05 11:49:30,198.3
2022-09-05 11:49:40,198.2
2022-09-05 11:49:50,198.2
2022-09-05 11:50:00,195.7
2022-09-05 11:50:10,199.8
2022-09-05 11:50:20,199.8
2022-09-05 11:50:30,202.1
2022-09-05 11:50:40,202.1
2022-09-05 11:50:50,198.2
2022-09-05 11:51:00,198.1
2022-09-05 11:51:10,198.2
2022-09-05 11:51:20,198.2
2022-09-05 11:51:30,198.1
2022-09-05 11:51:40,198.1
2022-09-05 11:51:50,198.7
2022-09-05 11:52:00,198.7
2022-09-05 11:52:10,169.2
2022-09-05 11:52:20,169.2
2022-09-05 11:52:30,169.6
2022-09-05 11:52:40,169.6
2022-09-05 11:52:50,169.6
2022-09-05 11:53:00,212.0
2022-09-05 11:53:10,211.4
2022-09-05 11:53:20,211.4
2022-09-05 11:53:30,211.4
2022-09-05 11:53:40,196.7
2022-09-05 11:53:50,198.8
2022-09-05 11:54:00,198.8
2022-09-05 11:54:10,198.8
2022-09-05 11:54:20,146.3
2022-09-05 11:54:30,146.3
2022-09-05 11:54:40,146.1
2022-09-05 11:54:50,146.1
2022-09-05 11:55:00,145.8
2022-09-05 11:55:10,145.8
2022-09-05 11:55:20,145.8
2022-09-05 11:55:30,145.8
2022-09-05 11:55:40,145.8
2022-09-05 11:55:50,145.8
2022-09-05 11:56:00,190.3
2022-09-05 11:56:10,190.2
2022-09-05 11:56:20,190.2
2022-09-05 11:56:30,190.2
2022-09-05 11:56:40,192.7
2022-09-05 11:56:50,192.7
2022-09-05 11:57:00,192.8
2022-09-05 11:57:10,202.3
2022-09-05 11:57:20,202.3
2022-09-05 11:57:30,202.3
2022-09-05 11:57:40,202.4
2022-09-05 11:57:50,202.4
2022-09-05 11:58:00,206.4
2022-09-05 11:58:10,206.4
2022-09-05 11:58:20,206.8
2022-09-05 11:58:30,206.8
2022-09-05 11:58:40,195.4
2022-09-05 11:58:50,195.7
2022-09-05 11:59:00,195.7
2022-09-05 11:59:10,203.2
2022-09-05 11:59:20,203.2
2022-09-05 11:59:30,203.0
2022-09-05 11:59:40,203.0
2022-09-05 11:59:50,203.0
2022-09-05 12:00:00,168.5
2022-09-05 12:00:10,146.7
2022-09-05 12:00:20,146.7
2022-09-05 12:00:30,150.9
2022-09-05 12:00:40,150.9
2022-09-05 12:00:50,150.9
2022-09-05 12:01:00,213.9
2022-09-05 12:01:10,213.9
2022-09-05 12:01:20,217.9
2022-09-05 12:01:30,217.9
2022-09-05 12:01:40,203.5
2022-09-05 12:01:50,203.5
2022-09-05 12:02:00,203.2
2022-09-05 12:02:10,203.2
2022-09-05 12:02:20,146.5
2022-09-05 12:02:30,145.9
2022-09-05 12:02:40,145.9
2022-09-05 12:02:50,145.9
2022-09-05 12:03:00,145.8
2022-09-05 12:03:10,145.8
2022-09-05 12:03:20,146.1
2022-09-05 12:03:30,146.1
2022-09-05 12:03:40,193.2
2022-09-05 12:03:50,193.2
2022-09-05 12:04:00,196.5
2022-09-05 12:04:10,193.0
2022-09-05 12:04:20,193.0
2022-09-05 12:04:30,193.0
2022-09-05 12:04:40,195.9
2022-09-05 12:04:50,195.9
2022-09-05 12:05:00,195.7
2022-09-05 12:05:10,207.1
2022-09-05 12:05:20,207.1
2022-09-05 12:05:30,207.3
2022-09-05 12:05:40,207.3
2022-09-05 12:05:50,207.3
2022-09-05 12:06:00,212.2
2022-09-05 12:06:10,212.2
2022-09-05 12:06:20,212.1
2022-09-05 12:06:30,212.1
2022-09-05 12:06:40,207.7
2022-09-05 12:06:50,207.7
2022-09-05 12:07:00,207.9
2022-09-05 12:07:10,207.9
2022-09-05 12:07:20,207.3
2022-09-05 12:07:30,207.3
2022-09-05 12:07:40,207.1
2022-09-05 12:07:50,169.3
2022-09-05 12:08:00,169.3
2022-09-05 12:08:10,169.3
2022-09-05 12:08:20,168.4
2022-09-05 12:08:30,168.4
2022-09-05 12:08:40,220.9
2022-09-05 12:08:50,220.9
2022-09-05 12:09:00,218.5
2022-09-05 12:09:10,218.5
2022-09-05 12:09:20,217.5
2022-09-05 12:09:30,217.5
2022-09-05 12:09:40,214.4
2022-09-05 12:09:50,214.4
2022-09-05 12:10:00,189.8
2022-09-05 12:10:10,189.8
2022-09-05 12:10:20,146.2
2022-09-05 12:10:30,146.2
2022-09-05 12:10:40,145.9
2022-09-05 12:10:50,145.9
2022-09-05 12:11:00,146.0
2022-09-05 12:11:10,146.0
2022-09-05 12:11:20,146.0
2022-09-05 12:11:30,146.0
2022-09-05 12:11:40,196.4
2022-09-05 12:11:50,196.4
2022-09-05 12:12:00,195.6
2022-09-05 12:12:10,195.6
2022-09-05 12:12:20,198.7
2022-09-05 12:12:30,198.7
2022-09-05 12:12:40,198.8
2022-09-05 12:12:50,198.8
2022-09-05 12:13:00,211.3
2022-09-05 12:13:10,211.3
2022-09-05 12:13:20,211.6
2022-09-05 12:13:30,216.0
2022-09-05 12:13:40,216.0
2022-09-05 12:13:50,216.0
2022-09-05 12:14:00,203.1
2022-09-05 12:14:10,216.1
2022-09-05 12:14:20,216.1
2022-09-05 12:14:30,210.7
2022-09-05 12:14:40,210.7
2022-09-05 12:14:50,210.7
2022-09-05 12:15:00,211.0
2022-09-05 12:15:10,211.0
2022-09-05 12:15:20,211.1
2022-09-05 12:15:30,211.1
2022-09-05 12:15:40,211.5
2022-09-05 12:15:50,169.5
2022-09-05 12:16:00,169.5
2022-09-05 12:16:10,169.5
2022-09-05 12:16:20,169.2
2022-09-05 12:16:30,169.2
2022-09-05 12:16:40,227.6
2022-09-05 12:16:50,227.6
2022-09-05 12:17:00,230.2
2022-09-05 12:17:10,230.2
2022-09-05 12:17:20,209.7
2022-09-05 12:17:30,209.7
2022-09-05 12:17:40,211.5
2022-09-05 12:17:50,211.5
2022-09-05 12:18:00,146.1
2022-09-05 12:18:10,146.1
2022-09-05 12:18:20,146.1
2022-09-05 12:18:30,146.1
2022-09-05 12:18:40,146.2
2022-09-05 12:18:50,146.2
2022-09-05 12:19:00,145.9
2022-09-05 12:19:10,145.9
2022-09-05 12:19:20,146.0
2022-09-05 12:19:30,146.0
2022-09-05 12:19:40,198.1
2022-09-05 12:19:50,198.8
2022-09-05 12:20:00,198.8
2022-09-05 12:20:10,198.8
2022-09-05 12:20:20,202.0
2022-09-05 12:20:30,202.0
2022-09-05 12:20:40,201.9
2022-09-05 12:20:50,201.9
2022-09-05 12:21:00,216.0
2022-09-05 12:21:10,216.0
2022-09-05 12:21:20,216.0
2022-09-05 12:21:30,216.0
2022-09-05 12:21:40,221.1
2022-09-05 12:21:50,221.1
2022-09-05 12:22:00,220.9
2022-09-05 12:22:10,205.5
2022-09-05 12:22:20,205.5
2022-09-05 12:22:30,205.5
2022-09-05 12:22:40,205.2
2022-09-05 12:22:50,205.2
2022-09-05 12:23:00,215.5
2022-09-05 12:23:10,215.5
2022-09-05 12:23:20,215.4
2022-09-05 12:23:30,215.4
2022-09-05 12:23:40,168.7
2022-09-05 12:23:50,168.7
2022-09-05 12:24:00,167.9
2022-09-05 12:24:10,167.9
2022-09-05 12:24:20,200.5
2022-09-05 12:24:30,200.5
2022-09-05 12:24:40,229.8
2022-09-05 12:24:50,229.8
2022-09-05 12:25:00,229.5
2022-09-05 12:25:10,229.5
2022-09-05 12:25:20,204.2
2022-09-05 12:25:30,204.2
2022-09-05 12:25:40,215.4
2022-09-05 12:25:50,215.4
2022-09-05 12:26:00,146.8
2022-09-05 12:26:10,146.8
2022-09-05 12:26:20,146.0
2022-09-05 12:26:30,146.0
2022-09-05 12:26:40,146.3
2022-09-05 12:26:50,146.3
2022-09-05 12:27:00,146.1
2022-09-05 12:27:10,146.1
2022-09-05 12:27:20,201.5
2022-09-05 12:27:30,201.5
2022-09-05 12:27:40,205.7
2022-09-05 12:27:50,205.7
2022-09-05 12:28:00,204.4
2022-09-05 12:28:10,204.4
2022-09-05 12:28:20,204.7
2022-09-05 12:28:30,204.7
2022-09-05 12:28:40,205.0
2022-09-05 12:28:50,205.0
2022-09-05 12:29:00,220.2
2022-09-05 12:29:10,220.2
2022-09-05 12:29:20,220.2
2022-09-05 12:29:30,220.2
2022-09-05 12:29:40,224.8
2022-09-05 12:29:50,224.8
2022-09-05 12:30:00,224.5
2022-09-05 12:30:10,224.5
2022-09-05 12:30:20,219.6
2022-09-05 12:30:30,219.6
2022-09-05 12:30:40,219.9
2022-09-05 12:30:50,219.9
2022-09-05 12:31:00,219.7
2022-09-05 12:31:10,219.7
2022-09-05 12:31:20,219.4
2022-09-05 12:31:30,219.4
2022-09-05 12:31:40,169.5
2022-09-05 12:31:50,169.5
2022-09-05 12:32:00,169.0
2022-09-05 12:32:10,169.0
2022-09-05 12:32:20,242.2
2022-09-05 12:32:30,242.2
2022-09-05 12:32:40,238.8
2022-09-05 12:32:50,238.8
2022-09-05 12:33:00,233.1
2022-09-05 12:33:10,233.1
2022-09-05 12:33:20,230.0
2022-09-05 12:33:30,230.0
2022-09-05 12:33:40,196.2
2022-09-05 12:33:50,196.2
2022-09-05 12:34:00,146.2
2022-09-05 12:34:10,146.2
2022-09-05 12:34:20,145.6
2022-09-05 12:34:30,145.6
2022-09-05 12:34:40,146.0
2022-09-05 12:34:50,146.0
2022-09-05 12:35:00,146.1
2022-09-05 12:35:10,146.1
2022-09-05 12:35:20,205.0
2022-09-05 12:35:30,205.0
2022-09-05 12:35:40,203.5
2022-09-05 12:35:50,203.5
2022-09-05 12:36:00,208.0
2022-09-05 12:36:10,208.0
2022-09-05 12:36:20,208.2
2022-09-05 12:36:30,208.2
2022-09-05 12:36:40,224.7
2022-09-05 12:36:50,224.7
2022-09-05 12:37:00,224.2
2022-09-05 12:37:10,224.2
2022-09-05 12:37:20,229.3
2022-09-05 12:37:30,229.3
2022-09-05 12:37:40,211.0
2022-09-05 12:37:50,211.0
2022-09-05 12:38:00,230.8
2022-09-05 12:38:10,230.8
2022-09-05 12:38:20,223.6
2022-09-05 12:38:30,223.6
2022-09-05 12:38:40,223.4
2022-09-05 12:38:50,223.4
2022-09-05 12:39:00,223.9
2022-09-05 12:39:10,223.9
2022-09-05 12:39:20,223.6
2022-09-05 12:39:30,223.6
2022-09-05 12:39:40,169.3
2022-09-05 12:39:50,169.3
2022-09-05 12:40:00,169.2
2022-09-05 12:40:10,169.2
2022-09-05 12:40:20,242.8
2022-09-05 12:40:30,242.8
2022-09-05 12:40:40,245.5
2022-09-05 12:40:50,245.5
2022-09-05 12:41:00,221.1
2022-09-05 12:41:10,221.1
2022-09-05 12:41:20,222.6
2022-09-05 12:41:30,222.6
2022-09-05 12:41:40,146.3
2022-09-05 12:41:50,146.3
2022-09-05 12:42:00,146.2
2022-09-05 12:42:10,146.2
2022-09-05 12:42:20,146.2
2022-09-05 12:42:30,146.2
2022-09-05 12:42:40,145.9
2022-09-05 12:42:50,145.9
2022-09-05 12:43:00,145.9
2022-09-05 12:43:10,145.9
2022-09-05 12:43:20,205.2
2022-09-05 12:43:30,205.2
2022-09-05 12:43:40,204.8
2022-09-05 12:43:50,204.8
2022-09-05 12:44:00,208.7
2022-09-05 12:44:10,208.7
2022-09-05 12:44:20,208.6
2022-09-05 12:44:30,208.6
2022-09-05 12:44:40,225.8
2022-09-05 12:44:50,225.8
2022-09-05 12:45:00,224.6
2022-09-05 12:45:10,224.6
2022-09-05 12:45:20,225.3
2022-09-05 12:45:30,225.3
2022-09-05 12:45:40,224.2
2022-09-05 12:45:50,224.2
2022-09-05 12:46:00,231.6
2022-09-05 12:46:10,231.6
2022-09-05 12:46:20,231.0
2022-09-05 12:46:30,231.0
2022-09-05 12:46:40,214.3
2022-09-05 12:46:50,214.3
2022-09-05 12:47:00,213.7
2022-09-05 12:47:10,213.7
2022-09-05 12:47:20,212.6
2022-09-05 12:47:30,212.6
2022-09-05 12:47:40,224.5
2022-09-05 12:47:50,224.5
2022-09-05 12:48:00,225.0
2022-09-05 12:48:10,225.0
2022-09-05 12:48:20,169.5
2022-09-05 12:48:30,169.5
2022-09-05 12:48:40,169.2
2022-09-05 12:48:50,169.2
2022-09-05 12:49:00,248.7
2022-09-05 12:49:10,248.7
2022-09-05 12:49:20,242.1
2022-09-05 12:49:30,242.1
2022-09-05 12:49:40,224.7
2022-09-05 12:49:50,224.7
2022-09-05 12:50:00,220.5
2022-09-05 12:50:10,220.5
2022-09-05 12:50:20,146.5
2022-09-05 12:50:30,146.5
2022-09-05 12:50:40,145.9
2022-09-05 12:50:50,145.9
2022-09-05 12:51:00,146.0
2022-09-05 12:51:10,145.8
2022-09-05 12:51:20,145.9
2022-09-05 12:51:30,145.9
2022-09-05 12:51:40,146.1
2022-09-05 12:51:50,146.1
2022-09-05 12:52:00,205.2
2022-09-05 12:52:10,205.2
2022-09-05 12:52:20,205.7
2022-09-05 12:52:30,205.7
2022-09-05 12:52:40,208.7
2022-09-05 12:52:50,208.7
2022-09-05 12:53:00,208.8
2022-09-05 12:53:10,208.8
2022-09-05 12:53:20,226.6
2022-09-05 12:53:30,226.6
2022-09-05 12:53:40,224.5
2022-09-05 12:53:50,224.5
2022-09-05 12:54:00,226.3
2022-09-05 12:54:10,226.7
2022-09-05 12:54:20,224.5
2022-09-05 12:54:30,224.5
2022-09-05 12:54:40,234.6
2022-09-05 12:54:50,234.6
2022-09-05 12:55:00,232.3
2022-09-05 12:55:10,232.3
2022-09-05 12:55:20,215.5
2022-09-05 12:55:30,215.5
2022-09-05 12:55:40,215.2
2022-09-05 12:55:50,215.2
2022-09-05 12:56:00,225.5
2022-09-05 12:56:10,225.5
2022-09-05 12:56:20,225.8
2022-09-05 12:56:30,225.8
2022-09-05 12:56:40,186.5
2022-09-05 12:56:50,186.5
2022-09-05 12:57:00,164.8
2022-09-05 12:57:10,146.4
2022-09-05 12:57:20,169.0
2022-09-05 12:57:30,169.0
2022-09-05 12:57:40,248.8
2022-09-05 12:57:50,248.8
2022-09-05 12:58:00,248.7
2022-09-05 12:58:10,248.7
2022-09-05 12:58:20,225.1
2022-09-05 12:58:30,225.1
2022-09-05 12:58:40,225.5
2022-09-05 12:58:50,225.5
2022-09-05 12:59:00,146.6
2022-09-05 12:59:10,146.6
2022-09-05 12:59:20,146.7
2022-09-05 12:59:30,146.7
2022-09-05 12:59:40,146.2
2022-09-05 12:59:50,146.2
2022-09-05 13:00:00,146.0
2022-09-05 13:00:10,146.0
2022-09-05 13:00:20,210.2
2022-09-05 13:00:30,210.2
2022-09-05 13:00:40,205.7
2022-09-05 13:00:50,205.7
2022-09-05 13:01:00,206.1
2022-09-05 13:01:10,206.1
2022-09-05 13:01:20,209.2
2022-09-05 13:01:30,209.2
2022-09-05 13:01:40,209.0
2022-09-05 13:01:50,209.0
2022-09-05 13:02:00,227.4
2022-09-05 13:02:10,227.4
2022-09-05 13:02:20,224.4
2022-09-05 13:02:30,224.4
2022-09-05 13:02:40,227.5
2022-09-05 13:02:50,227.5
2022-09-05 13:03:00,224.4
2022-09-05 13:03:10,224.4
2022-09-05 13:03:20,233.6
2022-09-05 13:03:30,233.6
2022-09-05 13:03:40,234.3
2022-09-05 13:03:50,234.3
2022-09-05 13:04:00,225.1
2022-09-05 13:04:10,225.1
2022-09-05 13:04:20,216.9
2022-09-05 13:04:30,216.9
2022-09-05 13:04:40,226.5
2022-09-05 13:04:50,226.5
2022-09-05 13:05:00,227.3
2022-09-05 13:05:10,227.3
2022-09-05 13:05:20,168.9
2022-09-05 13:05:30,168.9
2022-09-05 13:05:40,168.4
2022-09-05 13:05:50,168.4
2022-09-05 13:06:00,229.2
2022-09-05 13:06:10,229.2
2022-09-05 13:06:20,251.6
2022-09-05 13:06:30,251.6
2022-09-05 13:06:40,250.4
2022-09-05 13:06:50,250.4
2022-09-05 13:07:00,199.3
2022-09-05 13:07:10,199.3
2022-09-05 13:07:20,225.2
2022-09-05 13:07:30,225.2
2022-09-05 13:07:40,146.2
2022-09-05 13:07:50,146.2
2022-09-05 13:08:00,145.9
2022-09-05 13:08:10,145.9
